No.,Longitude,Latitude,Climate,MAT (C),MAP(mm),Ecosystem,Restoration time (years),Soil depth (cm),Ambient SOC(g kg-1),lnRR.SOC,lnRR.TN,lnRR.TP,lnRR.AN,lnRR.AP,lnRR.MBC,lnRR.MBN,lnRR.MBP,lnRR.invertase,lnRR.urease,lnRR.catalase,lnRR.phosphatase
1536,109.25,36.77,Temperate,8.8,505.3,Non-forest,25,10,2.74,0.8927,0.8442,0.0073,0.9195,0.1041,0.781,0.7411,0.4959,1.0262,1.1087,0.5302,1.5494
1537,109.25,36.77,Temperate,8.8,505.3,Non-forest,30,10,2.74,0.7395,0.6654,0.048,0.7696,0.3469,0.8541,0.7751,0.5209,0.7171,1.1613,0.3504,1.4479
1538,109.25,36.77,Temperate,8.8,505.3,Non-forest,15,10,2.74,0.5751,0.4009,-0.011,0.5015,0.364,0.1929,0.2718,0.0717,0.3727,0.3276,0.131,0.9965
1539,109.25,36.77,Temperate,8.8,505.3,Non-forest,25,10,2.74,1.3085,0.9743,0.1328,1.2089,1.076,1.0227,0.9004,0.5392,1.2295,0.8444,0.707,1.2291
1540,109.25,36.72,Temperate,9.3,549.1,Non-forest,,10,0.78,0.4308,0.3137,0.0339,0.4805,0.0153,,,,0.8532,0.0215,0.129,0.8755
1541,109.25,36.72,Temperate,9.3,549.1,Non-forest,,30,0.51,0.1953,0.0392,0,0.1237,0.3267,,,,0.6391,0.1335,-0.0594,0.9163
1542,109.25,36.72,Temperate,9.3,549.1,Non-forest,,50,0.41,0.1985,0.0426,-0.0551,-0.0042,0.2041,,,,0.3023,-0.47,-0.0789,-0.5108
1543,109.25,36.78,Temperate,8.8,492.4,Non-forest,26,10,22.6,0.8178,0.7138,,0.7895,,,,,,,,
1544,109.25,36.78,Temperate,8.8,492.4,Non-forest,26,30,20.4,0.3273,0.3429,,0.3235,,,,,,,,
1545,109.25,36.78,Temperate,8.8,492.4,Non-forest,26,50,17.6,0.1719,0.3228,,0.1126,,,,,,,,
1546,109.27,36.77,Temperate,8.8,505.3,Non-forest,,10,1.59,1.782,0.996,-0.0183,1.405,0.1804,0.3926,0.6763,0.1297,2.7468,0.7191,0.4675,
1547,109.27,36.77,Temperate,8.8,505.3,Non-forest,,10,1.59,1.2785,0.7751,0.087,0.4972,0.3998,0.5261,0.9029,0.0812,2.605,0.1911,0.0814,
1548,109.27,36.77,Temperate,8.8,505.3,Non-forest,,10,1.59,1.8128,0.7973,0.018,1.113,0.3169,0.8771,0.9683,0.1629,2.7327,0.1001,0.0111,
1549,109.27,36.77,Temperate,8.8,505.3,Non-forest,,10,1.59,1.8616,1.0486,0.087,1.37,0.2265,0.9975,1.4586,0.3474,2.818,1.0986,0.2617,
1550,109.26,36.75,Temperate,8.8,549.1,Non-forest,10,10,2.08,0.8128,,,0.3631,0.1079,,,,,,,
1551,109.26,36.75,Temperate,8.8,549.1,Non-forest,10,30,2.15,0.4495,,,0.4272,-0.0594,,,,,,,
1552,109.26,36.75,Temperate,8.8,549.1,Non-forest,10,50,1.89,0.5047,,,0.54,-0.0183,,,,,,,
1553,109.25,36.75,Temperate,,504,Non-forest,,10,2.14,0.3531,0.4126,-0.0159,,-0.15,,,,,,,
1554,109.25,36.75,Temperate,,504,Non-forest,,10,2.14,0.8044,0.8175,0.0445,,0.3386,,,,,,,
1555,109.26,36.74,Temperate,8.8,510,Non-forest,30,5,3.33,0.9036,0.7885,,,,,,,,,,
1556,109.26,36.73,Temperate,8.8,510,Non-forest,30,5,3.33,0.5871,0.422,,,,,,,,,,
1557,109.26,36.74,Temperate,8.8,510,Non-forest,30,15,2.89,0.4384,0.4547,,,,,,,,,,
1558,109.26,36.73,Temperate,8.8,510,Non-forest,30,15,2.89,0.3074,0.2412,,,,,,,,,,
1559,109.26,36.74,Temperate,8.8,510,Non-forest,30,30,2.63,-0.0507,0,,,,,,,,,,
1560,109.26,36.73,Temperate,8.8,510,Non-forest,30,30,2.63,0.0373,0.0984,,,,,,,,,,
1561,109.26,36.74,Temperate,8.8,510,Non-forest,30,50,2.62,-0.1747,0.069,,,,,,,,,,
1562,109.26,36.73,Temperate,8.8,510,Non-forest,30,50,2.62,-0.3213,-0.1967,,,,,,,,,,
1563,109.26,36.74,Temperate,8.8,510,Non-forest,30,70,2.42,-0.2057,-0.2151,,,,,,,,,,
1564,109.26,36.73,Temperate,8.8,510,Non-forest,30,70,2.42,-0.064,-0.1759,,,,,,,,,,
1565,109.26,36.74,Temperate,8.8,510,Non-forest,30,90,2.34,-0.3137,-0.1603,,,,,,,,,,
1566,109.26,36.73,Temperate,8.8,510,Non-forest,30,90,2.34,0.0976,0.1054,,,,,,,,,,
1567,109.25,36.78,Temperate,8.8,495,Non-forest,26,10,4.2,1.1676,0.6225,,,,,,,,,,
1568,109.25,36.78,Temperate,8.8,495,Non-forest,26,30,4.3,0.6455,0.2877,,,,,,,,,,
1569,109.25,36.78,Temperate,8.8,495,Non-forest,26,50,3.7,0.7066,0.2663,,,,,,,,,,
1570,109.27,36.73,Temperate,8.8,549.1,Non-forest,30,5,3.12,0.3729,-1.1611,-0.3776,,,,,,,,,
1571,109.27,36.73,Temperate,8.8,549.1,Non-forest,40,5,3.12,0.9278,0.3052,1.029,,,,,,,,,
1572,109.27,36.73,Temperate,8.8,549.1,Non-forest,30,15,2.08,0.3696,-0.9202,0.5405,,,,,,,,,
1573,109.27,36.73,Temperate,8.8,549.1,Non-forest,40,15,2.08,0.6737,-0.6687,1.1466,,,,,,,,,
1574,109.27,36.73,Temperate,8.8,549.1,Non-forest,30,25,1.82,0.3094,-0.7861,0.1787,,,,,,,,,
1575,109.27,36.73,Temperate,8.8,549.1,Non-forest,40,25,1.82,0.4308,-0.4619,0.6357,,,,,,,,,
1576,109.27,36.73,Temperate,8.8,549.1,Non-forest,30,35,1.7,0.1725,-0.8695,0.1853,,,,,,,,,
1577,109.27,36.73,Temperate,8.8,549.1,Non-forest,40,35,1.7,0.4918,-0.7814,0.2183,,,,,,,,,
1578,109.27,36.73,Temperate,8.8,549.1,Non-forest,30,45,1.65,0.1411,-0.3803,0.3542,,,,,,,,,
1579,109.27,36.73,Temperate,8.8,549.1,Non-forest,40,45,1.65,0.4813,0.0862,0.447,,,,,,,,,
1580,109.27,36.73,Temperate,8.8,549.1,Non-forest,30,55,1.6,0.1233,-0.1284,0.7584,,,,,,,,,
1581,109.27,36.73,Temperate,8.8,549.1,Non-forest,40,55,1.6,0.497,0.2317,0.8823,,,,,,,,,
1582,109.27,36.73,Temperate,8.8,549.1,Non-forest,30,65,1.58,0.1192,-0.7935,-0.0362,,,,,,,,,
1583,109.27,36.73,Temperate,8.8,549.1,Non-forest,40,65,1.58,0.4942,0.4562,1.059,,,,,,,,,
1584,109.27,36.73,Temperate,8.8,549.1,Non-forest,30,75,1.55,0.1271,-0.1371,0.3247,,,,,,,,,
1585,109.27,36.73,Temperate,8.8,549.1,Non-forest,40,75,1.55,0.4978,0.3818,0.5562,,,,,,,,,
1586,109.27,36.73,Temperate,8.8,549.1,Non-forest,30,85,1.53,0.1286,-0.7027,0.0283,,,,,,,,,
1587,109.27,36.73,Temperate,8.8,549.1,Non-forest,40,85,1.53,0.5186,0.3032,0.799,,,,,,,,,
1588,109.27,36.73,Temperate,8.8,549.1,Non-forest,30,95,1.5,0.1369,-0.6073,-0.4056,,,,,,,,,
1589,109.27,36.73,Temperate,8.8,549.1,Non-forest,40,95,1.5,0.5228,-0.2201,0.06,,,,,,,,,
1590,109.27,36.73,Temperate,8.8,549.1,Non-forest,30,110,1.52,0.106,-0.8476,-0.635,,,,,,,,,
1591,109.27,36.73,Temperate,8.8,549.1,Non-forest,40,110,1.52,0.4936,-0.11,0.2943,,,,,,,,,
1592,109.27,36.73,Temperate,8.8,549.1,Non-forest,30,130,1.5,0.131,-1.0506,-0.4703,,,,,,,,,
1593,109.27,36.73,Temperate,8.8,549.1,Non-forest,40,130,1.5,0.4865,-0.3221,0.4165,,,,,,,,,
1594,109.27,36.73,Temperate,8.8,549.1,Non-forest,30,150,1.48,0.1503,-0.9876,-0.3389,,,,,,,,,
1595,109.27,36.73,Temperate,8.8,549.1,Non-forest,40,150,1.48,0.4834,-0.9816,-0.0945,,,,,,,,,
1596,109.27,36.73,Temperate,8.8,549.1,Non-forest,30,170,1.47,0.1629,-0.9812,-0.4502,,,,,,,,,
1597,109.27,36.73,Temperate,8.8,549.1,Non-forest,40,170,1.47,0.4985,-0.7792,-0.0308,,,,,,,,,
1598,109.27,36.73,Temperate,8.8,549.1,Non-forest,30,190,1.46,0.1697,-1.3445,-1.007,,,,,,,,,
1599,109.27,36.73,Temperate,8.8,549.1,Non-forest,40,190,1.46,0.5177,-0.3916,0.0714,,,,,,,,,
1600,109.34,36.85,Temperate,8.9,535,Non-forest,20,5,3.12,0.9248,-1.2757,-0.2583,,,,,,,,,
1601,109.34,36.85,Temperate,8.9,535,Non-forest,30,5,3.12,0.85,-1.0506,-0.2682,,,,,,,,,
1602,109.34,36.85,Temperate,8.9,535,Non-forest,40,5,3.12,1.0741,-0.9656,-0.0148,,,,,,,,,
1603,109.34,36.85,Temperate,8.9,535,Non-forest,20,15,2.08,0.9099,-0.8602,0.7397,,,,,,,,,
1604,109.34,36.85,Temperate,8.9,535,Non-forest,30,15,2.08,1.1496,-0.7175,0.7293,,,,,,,,,
1605,109.34,36.85,Temperate,8.9,535,Non-forest,40,15,2.08,1.2555,-0.8377,1.0553,,,,,,,,,
1606,109.34,36.85,Temperate,8.9,535,Non-forest,20,25,1.82,0.4773,-0.5334,0.2506,,,,,,,,,
1607,109.34,36.85,Temperate,8.9,535,Non-forest,30,25,1.82,0.9344,-0.7376,0.2309,,,,,,,,,
1608,109.34,36.85,Temperate,8.9,535,Non-forest,40,25,1.82,0.5849,-0.5592,0.221,,,,,,,,,
1609,109.34,36.85,Temperate,8.9,535,Non-forest,20,35,1.7,0.6931,-0.6264,0.2076,,,,,,,,,
1610,109.34,36.85,Temperate,8.9,535,Non-forest,30,35,1.7,0.7956,-0.8372,0.2172,,,,,,,,,
1611,109.34,36.85,Temperate,8.9,535,Non-forest,40,35,1.7,1.0586,-0.7782,0.2027,,,,,,,,,
1612,109.34,36.85,Temperate,8.9,535,Non-forest,20,45,1.65,0.7132,-0.1618,0.2529,,,,,,,,,
1613,109.34,36.85,Temperate,8.9,535,Non-forest,30,45,1.65,0.8342,-0.2481,0.2723,,,,,,,,,
1614,109.34,36.85,Temperate,8.9,535,Non-forest,40,45,1.65,1.0678,-0.1056,0.243,,,,,,,,,
1615,109.34,36.85,Temperate,8.9,535,Non-forest,20,55,1.6,0.5947,-0.5227,0.347,,,,,,,,,
1616,109.34,36.85,Temperate,8.9,535,Non-forest,30,55,1.6,0.5477,-0.3104,0.3565,,,,,,,,,
1617,109.34,36.85,Temperate,8.9,535,Non-forest,40,55,1.6,1.1527,-0.3458,0.3177,,,,,,,,,
1618,109.34,36.85,Temperate,8.9,535,Non-forest,20,65,1.58,0.9121,-0.5461,0.2945,,,,,,,,,
1619,109.34,36.85,Temperate,8.9,535,Non-forest,30,65,1.58,0.2522,-0.5655,0.1948,,,,,,,,,
1620,109.34,36.85,Temperate,8.9,535,Non-forest,40,65,1.58,0.9777,-0.3621,0.2459,,,,,,,,,
1621,109.34,36.85,Temperate,8.9,535,Non-forest,20,75,1.55,0.9563,0.0801,0.3687,,,,,,,,,
1622,109.34,36.85,Temperate,8.9,535,Non-forest,30,75,1.55,0.7455,-0.0799,0.3828,,,,,,,,,
1623,109.34,36.85,Temperate,8.9,535,Non-forest,40,75,1.55,0.8427,0.1473,0.3156,,,,,,,,,
1624,109.34,36.85,Temperate,8.9,535,Non-forest,20,85,1.53,0.7379,-0.1159,0.2636,,,,,,,,,
1625,109.34,36.85,Temperate,8.9,535,Non-forest,30,85,1.53,0.4776,-0.5025,0.24,,,,,,,,,
1626,109.34,36.85,Temperate,8.9,535,Non-forest,40,85,1.53,0.9097,-0.2906,0.1958,,,,,,,,,
1627,109.34,36.85,Temperate,8.9,535,Non-forest,20,95,1.5,0.6,-0.1098,0.1184,,,,,,,,,
1628,109.34,36.85,Temperate,8.9,535,Non-forest,30,95,1.5,1.177,-0.1555,0.0793,,,,,,,,,
1629,109.34,36.85,Temperate,8.9,535,Non-forest,40,95,1.5,0.9555,-0.1462,0.1279,,,,,,,,,
1630,109.34,36.85,Temperate,8.9,535,Non-forest,20,110,1.52,0.4428,-0.3256,-0.0599,,,,,,,,,
1631,109.34,36.85,Temperate,8.9,535,Non-forest,30,110,1.52,0.6687,-0.3436,-0.1167,,,,,,,,,
1632,109.34,36.85,Temperate,8.9,535,Non-forest,40,110,1.52,0.5621,-0.4902,-0.0878,,,,,,,,,
1633,109.34,36.85,Temperate,8.9,535,Non-forest,20,130,1.5,0.768,-0.9805,-0.0249,,,,,,,,,
1634,109.34,36.85,Temperate,8.9,535,Non-forest,30,130,1.5,0.5628,-0.7318,-0.1485,,,,,,,,,
1635,109.34,36.85,Temperate,8.9,535,Non-forest,40,130,1.5,0.9725,-0.8281,-0.0872,,,,,,,,,
1636,109.34,36.85,Temperate,8.9,535,Non-forest,20,150,1.48,1.1766,-0.9443,-0.1638,,,,,,,,,
1637,109.34,36.85,Temperate,8.9,535,Non-forest,30,150,1.48,0.8119,-0.9006,-0.236,,,,,,,,,
1638,109.34,36.85,Temperate,8.9,535,Non-forest,40,150,1.48,0.9604,-1.0778,-0.1968,,,,,,,,,
1639,109.34,36.85,Temperate,8.9,535,Non-forest,20,170,1.47,0.5956,-1.0535,-0.3192,,,,,,,,,
1640,109.34,36.85,Temperate,8.9,535,Non-forest,30,170,1.47,0.7133,-0.9544,-0.4166,,,,,,,,,
1641,109.34,36.85,Temperate,8.9,535,Non-forest,40,170,1.47,0.7022,-1.1635,-0.4021,,,,,,,,,
1642,109.34,36.85,Temperate,8.9,535,Non-forest,20,190,1.46,0.991,-1.2222,-0.5599,,,,,,,,,
1643,109.34,36.85,Temperate,8.9,535,Non-forest,30,190,1.46,0.9995,-1.0771,-0.7253,,,,,,,,,
1644,109.34,36.85,Temperate,8.9,535,Non-forest,40,190,1.46,0.7743,-1.1326,-0.6637,,,,,,,,,
1645,109.26,36.76,Temperate,8.8,505.3,Non-forest,30,5,5.42,-0.5669,-0.8806,,,-1.3912,-1.8348,-3.5943,-1.8729,,,,
1646,109.26,36.76,Temperate,8.8,505.3,Non-forest,30,20,2.76,0.0042,-0.0008,,,-0.6851,0.7145,-0.1473,-1.9582,,,,
1647,109.26,36.76,Temperate,8.8,505.3,Non-forest,30,45,1.27,0.4409,0.1942,,,-0.0911,1.6156,-0.2679,-1.0153,,,,
1648,109.25,36.78,Temperate,8.8,542.5,Non-forest,10,5,3.83,-0.1986,0,-0.1198,,,,,,,,,
1649,109.25,36.78,Temperate,8.8,542.5,Non-forest,10,15,3.85,-0.3623,-0.3102,-0.1759,,,,,,,,,
1650,109.25,36.78,Temperate,8.8,542.5,Non-forest,10,25,3.37,-0.4588,-0.5108,-0.1596,,,,,,,,,
1651,109.25,36.78,Temperate,8.8,542.5,Non-forest,10,35,3.36,-0.5288,-0.2973,-0.179,,,,,,,,,
1652,109.25,36.78,Temperate,8.8,542.5,Non-forest,10,50,2.64,-0.4761,-0.3302,-0.1457,,,,,,,,,
1653,109.25,36.78,Temperate,8.8,542.5,Non-forest,17,5,3.83,0.1745,0.2231,-0.0328,,,,,,,,,
1654,109.25,36.78,Temperate,8.8,542.5,Non-forest,17,15,3.85,-0.3113,-0.1691,-0.1018,,,,,,,,,
1655,109.25,36.78,Temperate,8.8,542.5,Non-forest,17,25,3.37,-0.5118,-0.4394,-0.1035,,,,,,,,,
1656,109.25,36.78,Temperate,8.8,542.5,Non-forest,17,35,3.36,-0.6297,-0.2595,-0.1219,,,,,,,,,
1657,109.25,36.78,Temperate,8.8,542.5,Non-forest,17,50,2.64,-0.4402,-0.2877,-0.0886,,,,,,,,,
1658,109.25,36.78,Temperate,8.8,542.5,Non-forest,26,5,3.83,0.9527,0.9343,0.0317,,,,,,,,,
1659,109.25,36.78,Temperate,8.8,542.5,Non-forest,26,15,3.85,0.3494,0.3365,0.016,,,,,,,,,
1660,109.25,36.78,Temperate,8.8,542.5,Non-forest,26,25,3.37,0.1253,0,0.0323,,,,,,,,,
1661,109.25,36.78,Temperate,8.8,542.5,Non-forest,26,35,3.36,-0.0241,0.0556,0.0163,,,,,,,,,
1662,109.25,36.78,Temperate,8.8,542.5,Non-forest,26,50,2.64,0.0335,0,0.0496,,,,,,,,,
1663,109.25,36.78,Temperate,8.8,542.5,Non-forest,34,5,3.83,0.9607,0.7697,0.0924,,,,,,,,,
1664,109.25,36.78,Temperate,8.8,542.5,Non-forest,34,15,3.85,0.2693,0.1054,0.0473,,,,,,,,,
1665,109.25,36.78,Temperate,8.8,542.5,Non-forest,34,25,3.37,-0.003,-0.2513,0.0323,,,,,,,,,
1666,109.25,36.78,Temperate,8.8,542.5,Non-forest,34,35,3.36,-0.1717,-0.4199,0.0323,,,,,,,,,
1667,109.25,36.78,Temperate,8.8,542.5,Non-forest,34,50,2.64,0.0262,-0.6931,0.0656,,,,,,,,,
1668,109.25,36.78,Temperate,8.8,542.5,Non-forest,40,5,3.83,1.0943,0.6103,0.0625,,,,,,,,,
1669,109.25,36.78,Temperate,8.8,542.5,Non-forest,40,15,3.85,0.2929,0.022,-0.0163,,,,,,,,,
1670,109.25,36.78,Temperate,8.8,542.5,Non-forest,40,25,3.37,-0.0363,-0.1431,-0.179,,,,,,,,,
1671,109.25,36.78,Temperate,8.8,542.5,Non-forest,40,35,3.36,-0.3118,-0.0896,-0.0333,,,,,,,,,
1672,109.25,36.78,Temperate,8.8,542.5,Non-forest,40,50,2.64,-0.1466,-0.0645,0,,,,,,,,,
1673,109.25,36.78,Temperate,8.8,542.5,Non-forest,50,5,3.83,0.9416,0.4785,0.0317,,,,,,,,,
1674,109.25,36.78,Temperate,8.8,542.5,Non-forest,50,15,3.85,0.2733,0.1823,0,,,,,,,,,
1675,109.25,36.78,Temperate,8.8,542.5,Non-forest,50,25,3.37,-0.0149,-0.069,-0.0165,,,,,,,,,
1676,109.25,36.78,Temperate,8.8,542.5,Non-forest,50,35,3.36,-0.1717,0.0282,-0.0165,,,,,,,,,
1677,109.25,36.78,Temperate,8.8,542.5,Non-forest,50,50,2.64,-0.0269,0.0896,0.0333,,,,,,,,,
1678,109.25,36.78,Temperate,8.8,510,Non-forest,13,10,3.2,0.4855,0,,,,,,,,,,
1679,109.25,36.78,Temperate,8.8,510,Non-forest,28,10,3.2,0.7969,0.2231,,,,,,,,,,
1680,109.25,36.78,Temperate,8.8,510,Non-forest,38,10,3.2,0.9651,0.4055,,,,,,,,,,
1681,108,36.98,Temperate,7.8,478.3,Non-forest,,10,5.7,0.3083,-0.0841,0.3732,0.491,-1.0841,,,,-0.7456,0.1291,0.0933,-0.0474
1682,108,36.98,Temperate,7.8,478.3,Non-forest,,30,,,-0.1728,0.2578,0.1335,-0.3382,,,,-0.6713,-0.3771,0.0147,0.0139
1683,108.12,37.07,Temperate,7.8,478.3,Non-forest,50,10,3.83,1.7897,,,,1.352,,,,,,,
1684,108.12,37.07,Temperate,7.8,478.3,Non-forest,50,10,3.09,2.005,,,,0.9812,,,,,,,
1685,108,36.98,Temperate,7.8,478.3,Forest,,10,5.7,0.2849,0.0625,0.2697,0.5276,-0.9246,,,,0.5601,0.4156,0.0822,0.8724
1686,108,36.98,Temperate,7.8,478.3,Forest,,30,,,-0.0827,-0.0299,-0.1238,-0.4169,,,,-0.0244,-0.1819,-0.066,0.0151
1687,108,36.98,Temperate,7.8,478.3,Forest,,10,5.7,0.0564,0.1542,0.0317,0.4008,-0.9502,,,,,,,
1688,108,36.98,Temperate,7.8,478.3,Forest,,10,5.7,0.1125,0.3228,-0.2151,-0.012,-1.0841,,,,,,,
1689,108,36.98,Temperate,7.8,478.3,Forest,,30,5.19,-0.1558,-0.1252,-0.1358,-0.1948,-0.3914,,,,,,,
1690,108,36.98,Temperate,7.8,478.3,Forest,,30,5.19,-0.1877,-0.1591,-0.293,-0.4639,-0.7516,,,,,,,
1691,108,36.98,Temperate,7.8,478.3,Forest,,50,5.1,-0.2596,-0.2985,-0.069,-0.121,-0.0797,,,,,,,
1692,108,36.98,Temperate,7.8,478.3,Forest,,50,5.1,-0.3588,-0.1382,-0.2025,-0.0441,-0.6715,,,,,,,
1693,108,36.98,Temperate,7.8,478.3,Forest,,70,5.05,-0.2865,-0.1431,-0.018,0.0776,0,,,,,,,
1694,108,36.98,Temperate,7.8,478.3,Forest,,70,5.05,-0.1766,-0.5108,-0.5596,-0.1417,-0.6103,,,,,,,
1695,108.12,37.07,Temperate,7.8,478.3,Forest,30,10,3.83,2.2063,,,,1.8994,,,,,,,
1696,108.12,37.07,Temperate,7.8,478.3,Forest,10,10,3.83,0.7447,,,,0.4095,,,,,,,
1697,108.12,37.07,Temperate,7.8,478.3,Forest,30,10,3.09,2.4215,,,,1.5285,,,,,,,
1698,108.12,37.07,Temperate,7.8,478.3,Forest,10,10,3.09,0.96,,,,0.0387,,,,,,,
1699,108,36.98,Temperate,7.8,478.3,Non-forest,,10,5.7,0.1869,0.016,-0.0488,0.2895,-1.0187,,,,-0.1689,-0.0771,0.0525,0.0818
1700,108,36.98,Temperate,7.8,478.3,Non-forest,,30,,,-0.0488,-0.0924,-0.1906,-0.2915,,,,-1.0966,-0.7545,-0.0215,-0.4457
1701,108,36.98,Temperate,7.8,478.3,Non-forest,,10,5.7,0.2111,-0.1568,0.0465,0.225,-0.8032,,,,0.2882,0.405,0.0752,0.43
1702,108,36.98,Temperate,7.8,478.3,Non-forest,,30,,,-0.2719,-0.1942,-0.2212,-0.4212,,,,-0.1105,0.1271,0.0069,0.1723
1703,108,36.98,Temperate,7.8,478.3,Non-forest,,10,5.7,0.3486,0.3054,0.0924,0.0426,-0.9108,,,,,,,
1704,108,36.98,Temperate,7.8,478.3,Non-forest,,10,5.7,0.0051,-0.0741,0.0776,-0.0953,-0.7991,,,,,,,
1705,108,36.98,Temperate,7.8,478.3,Non-forest,,10,5.7,0.749,0.1942,0.3155,0.3149,-1.2262,,,,,,,
1706,108,36.98,Temperate,7.8,478.3,Non-forest,,10,5.7,0.1508,-0.1001,0.3502,0.408,-0.7005,,,,,,,
1707,108,36.98,Temperate,7.8,478.3,Non-forest,,30,5.19,0.2001,-0.0924,-0.0827,-0.3409,-0.2147,,,,,,,
1708,108,36.98,Temperate,7.8,478.3,Non-forest,,30,5.19,-0.0399,-0.2305,-0.0656,-0.3127,-0.3788,,,,,,,
1709,108,36.98,Temperate,7.8,478.3,Non-forest,,30,5.19,0.4585,-0.1252,-0.016,-0.5003,-0.9808,,,,,,,
1710,108,36.98,Temperate,7.8,478.3,Non-forest,,30,5.19,-0.1036,-0.4818,0.3455,-0.5016,-0.2111,,,,,,,
1711,108,36.98,Temperate,7.8,478.3,Non-forest,,50,5.1,0.1379,-0.1382,-0.087,0.0391,-0.1882,,,,,,,
1712,108,36.98,Temperate,7.8,478.3,Non-forest,,50,5.1,-0.0634,-0.2559,0,-0.3303,-0.1037,,,,,,,
1713,108,36.98,Temperate,7.8,478.3,Non-forest,,50,5.1,0.4438,-0.1759,-0.568,-0.5941,-0.2518,,,,,,,
1714,108,36.98,Temperate,7.8,478.3,Non-forest,,50,5.1,-0.276,-0.5436,0.1683,-0.2443,0.3632,,,,,,,
1715,108,36.98,Temperate,7.8,478.3,Non-forest,,70,5.05,0.0623,-0.1823,-0.1133,0.1299,-0.2998,,,,,,,
1716,108,36.98,Temperate,7.8,478.3,Non-forest,,70,5.05,-0.0763,-0.2657,0.0177,-0.1947,-0.2666,,,,,,,
1717,108,36.98,Temperate,7.8,478.3,Non-forest,,70,5.05,0.4587,-0.1054,-0.47,0.1251,-1.5395,,,,,,,
1718,108,36.98,Temperate,7.8,478.3,Non-forest,,70,5.05,-0.2988,-0.2231,-0.47,0.2108,0.1989,,,,,,,
1719,108.12,37.07,Temperate,7.8,478.3,Non-forest,50,10,3.83,2.4824,,,,2.235,,,,,,,
1720,108.12,37.07,Temperate,7.8,478.3,Non-forest,15,10,3.83,1.4978,,,,1.3594,,,,,,,
1721,108.12,37.07,Temperate,7.8,478.3,Non-forest,10,10,3.83,1.3579,,,,1.3478,,,,,,,
1722,108.12,37.07,Temperate,7.8,478.3,Non-forest,15,10,3.83,1.7199,,,,1.4685,,,,,,,
1723,108.12,37.07,Temperate,7.8,478.3,Non-forest,50,10,3.09,2.6976,,,,1.8642,,,,,,,
1724,108.12,37.07,Temperate,7.8,478.3,Non-forest,15,10,3.09,1.7131,,,,0.9885,,,,,,,
1725,108.12,37.07,Temperate,7.8,478.3,Non-forest,10,10,3.09,1.5731,,,,0.9769,,,,,,,
1726,108.12,37.07,Temperate,7.8,478.3,Non-forest,15,10,3.09,1.9351,,,,1.0977,,,,,,,
1727,107.07,34.63,Subtropical,10.8,653,Non-forest,5,10,7.12,0.1006,0.0522,0.0195,-0.0702,-0.8591,0.2683,0.0606,-0.1542,0.413,0.3399,0.2477,0.2249
1728,107.07,34.63,Subtropical,10.8,653,Non-forest,1,10,7.12,0,0.0097,0,-0.0054,-0.0171,0.0535,0,0,0.0335,0.0408,0.0036,0.0546
1729,107.07,34.63,Subtropical,10.8,653,Non-forest,5,30,5.69,0.0262,0.006,-0.0384,-0.0108,-1.0754,,,,,,,
1730,107.07,34.63,Subtropical,10.8,653,Non-forest,1,30,5.69,0,-0.0177,-0.1941,-0.0108,-0.3409,,,,,,,
1731,107.07,34.63,Subtropical,10.8,653,Non-forest,5,50,5.35,0.0414,0.2427,0.0265,0.0121,-1.2329,,,,,,,
1732,107.07,34.63,Subtropical,10.8,653,Non-forest,1,50,5.35,0,-0.04,0.0201,0.0121,-0.5331,,,,,,,
1733,107.07,34.62,Subtropical,10.8,653,Forest,30,5,12.3,0.5401,0.4844,0.1219,0.5045,0.0983,1.2663,0.7546,0.7656,1.2528,1.1914,0.6719,0.9105
1734,107.07,34.62,Subtropical,10.8,653,Forest,20,5,12.3,0.3696,0.2768,-0.0572,0.4973,-0.8298,1.272,0.7614,0.7744,0.9651,0.9445,0.6144,0.7717
1735,107.07,34.62,Subtropical,10.8,653,Forest,5,5,12.3,0.185,0.1726,-0.3514,0.3945,-1.0102,0.6158,0.4,0.2506,0.8185,0.2088,0.2895,0.4343
1736,107.07,34.62,Subtropical,10.8,564.3,Forest,18,10,5.92,0.544,-0.0892,-0.7289,-0.5169,-0.9475,,,,,,,
1737,107.07,34.62,Subtropical,10.8,564.3,Forest,18,30,3.79,0.7128,0.1824,-1.1029,0.076,-1.5119,,,,,,,
1738,107.07,34.62,Subtropical,10.8,564.3,Forest,18,50,3.68,0.5124,0.4781,-0.5947,-0.8097,-0.9433,,,,,,,
1739,107.07,34.63,Subtropical,10.8,653,Forest,30,10,7.12,0.5421,0.4791,0.1227,0.4939,-0.0145,1.2353,0.5596,0.2513,1.3233,1.1914,0.6719,0.9105
1740,107.07,34.63,Subtropical,10.8,653,Forest,4,10,7.12,0.1876,0.17,-0.3574,0.39,-1.0754,0.5951,0.2719,-0.1542,0.8185,0.2088,0.2895,0.4343
1741,107.07,34.63,Subtropical,10.8,653,Forest,30,30,5.69,0.6175,0.0953,-0.0831,0.4975,-0.2598,,,,,,,
1742,107.07,34.63,Subtropical,10.8,653,Forest,4,30,5.69,0.0516,-0.1523,-0.7994,0.7865,-1.5041,,,,,,,
1743,107.07,34.63,Subtropical,10.8,653,Forest,30,50,5.35,0.4952,0.4186,0.0838,0.1521,-0.2689,,,,,,,
1744,107.07,34.63,Subtropical,10.8,653,Forest,4,50,5.35,-0.1518,0.0572,-0.4292,1.0125,-1.5614,,,,,,,
